smiles,cid,Molecular_Weight,Hydrogen_bond_Acceptor,Hydrogen_bond_Donor,xlogP,Physiological_Charge,Polarized_Surface_Area,Number_of_Rotatable_bonds,BBB,,cid,,,cid
Clc1ccc2c(c1)C(=NCCN2C1=NC(=O)CO1)c1ccccc1Cl,3052777,374.2,3,0,3.7,0,54.3,2,1,,14022491,,,
C[C@H]1[C@@H]2N(CC[C@@]1(C)c1cc(ccc1C2=O)O)CC1CC1,3054741,285.4,3,1,3.5,0,40.5,2,1,,14022497,,,
NC(=O)c1ccc(c2c1C[C@H](CO2)N(C1CCC1)C1CCC1)F,3055171,318.4,4,1,2.8,0,55.6,4,1,,14022499,,,
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,3055174,468.5,8,2,3,0,93.1,4,1,,14022509,,,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Cc3ccc(cc3)C3=NCCCN3)c3ccccc3)C(=O)N2[C@H]1C(O)=O ROTAMICILLIN,3058737,549.6,7,4,1.8,0,166,8,0,,14022511,,,
CCCC(=O)N(C)Cc1n2c(nc1c1ccc(cc1)Cl)C=CC=C2,3058746,341.8,2,0,4.2,0,37.6,5,1,,14022522,,,
NCC[C@H](Oc1ccc(cc1)C(F)(F)F)c1ccccc1,3058751,295.3,5,1,3.5,0,35.2,5,1,,14305186,,,
CN1CCN(CC1)c1ccccc1Cc1ccccc1,3058753,266.4,2,0,3.8,0,6.5,3,1,,14305207,,,
Nc1cc(ccc1N1CCS\C\1=N)Cl,3063289,227.71,3,2,2,0,78.4,1,1,,14536538,,,
COc1ccc(cc1OC)CCN1CCN(CC1)c1ccccc1Cl,3064105,360.9,4,0,4.4,0,24.9,6,1,,14575845,,,
OC(N1CNC(C1=O)(c1ccccc1)c1ccccc1)C(Cl)(Cl)Cl,3083540,385.7,3,2,4.3,0,52.6,3,1,,14590445,,,
CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,3083570,256.37,3,2,3.4,0,90.3,5,1,,14726011,,,
CC(C)CCNCC1COc2ccccc2O1,3083868,235.32,3,1,3,0,30.5,5,1,,15645963,,,
CCC1(O)CCN2CCc3ccc(cc3C2C1)C,3083943,245.36,2,1,2.8,0,23.5,1,1,,15697370,,,
CN[C@@H]1[C@H](O)[C@H](OC[C@]1(C)O)O[C@H]1[C@H](N)C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H]1O GENTAMICIN,3084091,449.5,12,8,-5,0,214,6,0,,16394569,,,
CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(ccc5c4C13CCN(CC1CC1)C2C5)OC,3084250,451.6,5,1,3.8,0,51.2,6,1,,16757645,,,
CO[C@@]12C=C[C@@]3(CC1C(C)(C)O)[C@H]1Cc4ccc(c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5)O,3084252,423.5,5,2,3,0,62.2,4,1,,16757648,,,
Cc1[nH]nc(c1)CCN1CCN(CC1)c1cccc(c1)C,3084338,284.4,3,1,2.9,0,35.2,4,1,,17572266,,,
CCNCc1c(c(ncc1CSC)C)O,3085156,226.34,4,2,1.2,0,70.4,5,1,,17756774,,,
CCN1CCCC1CNC(=O)c1cc(ccc1OC)C(C)=O,3085389,304.4,4,1,1.7,0,58.6,6,1,,18645692,,,
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)COC(C)=O,3086167,488.6,7,1,4.1,0,107,8,1,,18646248,,,
Clc1ccc(cc1)[C@@H]1[C@H]2CC[C@@H](C2)C21CCC(=N2)N1CCOCC1,3086308,344.9,2,0,2.9,0,24.8,2,1,,18649191,,,
COC1=Nc2nc(cn2C2=C1CCCC2)c1noc(n1)C,3086516,285.3,6,0,3,0,78.3,2,1,,18717934,,,
Cc1ccc(cc1)C(=O)c1cc(c(c(c1)[N+]([O-])=O)O)O TOLCAPONE,4659569,273.24,5,2,3.3,0,103,2,0,,19427054,,,
CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C12CO1,5218261,424.5,8,0,2.3,0,101,11,1,,20055336,,,
CC1=CC(=O)Oc2cc(ccc12)O,5280567,176.17,3,1,1.9,0,46.5,0,0,,20679021,,,
C\C=C\C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(cc1)O)C2=O)C(O)=O CEFPROZIL,5281006,389.4,7,4,-1.4,0,158,5,0,,21347909,,,
CCC(O)(/C=C/Cl)C#C,5281077,144.6,1,1,1.5,0,20.2,3,1,,21440942,,,
COc1ccc(cc1O)C1=CC(=O)c2c(cc(cc2O1)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)O,5281613,608.5,15,8,-0.8,0,234,7,0,,21917377,,,
OCCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)C(F)(F)F)CC1,5281881,434.5,7,1,4.5,0,52,5,1,,22027002,,,
Nc1scc(n1)/C(=C/CC(O)=O)/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O CEFTIBUTEN,5282242,410.4,10,4,-0.3,0,217,6,0,,22791998,,,
CN(C)CC\C=C1\c2ccccc2CSc2ccccc\12,5282426,295.4,2,0,4.5,0,28.5,3,1,,22797777,,,
O=C1[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(CC1)c1ncccn1,5282466,383.5,6,0,1.9,0,69.6,6,1,,22798732,,,
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,5282492,496.6,7,2,3.9,0,101,5,1,,22799667,,,
CCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)CO,5282494,446.6,6,2,3.8,0,101,7,1,,22802332,,,
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]143,5284371,299.4,4,1,1.1,0,41.9,1,1,,22811078,,,
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C CICLOSPORIN,5284373,1202.6,12,5,7.5,0,279,15,0,,22851841,,,
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]413,5284569,299.4,4,0,2.2,0,38.8,1,1,,23453660,,,
CN1CC[C@]23[C@H]4CCC(=O)[C@@H]3Oc3c(ccc(c32)C[C@H]41)O,5284570,285.34,4,1,1.8,0,49.8,0,1,,23563796,,,
CC[C@H](N1CCCC1=O)C(N)=O,5284583,170.21,2,1,-0.3,0,63.4,3,1,,23618274,,,
N[C@@H](C(=O)N[C@H]1[C@H]2CCC(=C(N2C1=O)C(O)=O)Cl)c1ccccc1 LORACARBEF,5284585,349.77,5,3,-1.7,0,113,4,0,,23623629,,,
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,5284587,372.5,5,2,1.9,0,91.7,2,1,,23872158,,,
CCCCCCC(C)(C)c1cc(c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@H]12)O,5284592,372.5,3,1,6.4,0,46.5,6,1,,23872188,,,
Oc1ccc2c3c1O[C@H]1C(=C)CC[C@@]4(O)[C@@H](C2)N(CC[C@@]134)CC1CC1,5284594,339.4,4,2,2.7,0,52.9,2,1,,24096961,,,
Oc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC[C@@]134)CC=C,5284596,327.4,5,2,2.1,0,70,2,1,,24835602,,,
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@@]134,5284603,315.4,5,1,1.2,0,59,1,1,,25136943,,,
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@]3(O)CCC4=O)O,5284604,301.34,5,2,0.8,0,70,0,1,,25271671,,,
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,5284627,339.36,9,1,-0.8,0,124,3,1,,25271724,,,
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@@H]3C=C[C@@H]4O)O,5288826,285.34,4,2,0.8,0,52.9,0,1,,25271730,,,
C[C@@H]1C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,5311000,408.9,5,3,2.2,0,94.8,2,1,,25273602,,,
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,5311052,410.9,5,2,2.5,0,74.6,2,1,,25273635,,,
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,5311066,416.5,6,2,2.7,0,93.1,2,1,,25322826,,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,5311067,376.5,5,2,2.3,0,74.6,2,1,,28082481,,,
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,5311101,444.5,8,2,3.2,0,99.9,3,1,,28125517,,,
O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(c5c4[C@@]2(CCN3CC2CCC2)[C@H]1O5)O,5311304,357.4,5,3,0.2,0,73.2,2,1,,28178754,,,
OCCC1CCN(CC\C=C2\c3ccc(cc3Sc3ccc(cc\23)C(F)(F)F)F)CC1,5311360,451.5,7,1,5.9,0,48.8,5,1,,28248394,,,
CC(C)(C)C(O)\C=C\c1ccc2c(c1)OCO2,5311454,234.29,3,1,3.6,0,38.7,3,1,,28667067,,,
OCCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)Cl)CC1,5311507,401,4,1,4.3,0,52,5,1,,29010876,,,
COCCCC/C(=N/OCCN)/c1ccc(cc1)C(F)(F)F,5324346,318.33,7,1,2.6,0,56.8,9,1,,29918981,,,
CN1CC[C@@]23CCCC[C@H]3[C@H]1Cc1ccc(cc21)O,5359272,257.37,2,1,3.1,0,23.5,0,1,,29919954,,,
CN1CC[C@]23[C@H]4CCC(=O)[C@]3(C)Oc3c(ccc(c32)C[C@H]41)O,5359353,299.4,4,1,2,0,49.8,0,1,,29935463,,,
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC=C,5359371,283.4,2,1,3.5,0,23.5,2,1,,35025660,,,
Oc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC[C@@]134)CC1CC1,5360515,341.4,5,2,1.9,0,70,2,1,,36688143,,,
CC(C)=CCN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@]3(O)CCC4=O)O,5360516,355.4,5,2,2.9,0,70,2,1,,36690649,,,
COc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(C)CC1,5360696,271.4,2,0,3.4,0,12.5,1,1,,38988386,,,
CN1CC[C@]23CCCC[C@@H]3[C@@H]1Cc1ccc(cc21)O,5360697,257.37,2,1,3.1,0,23.5,0,1,,38988954,,,
Oc1ccc2c(c1)[C@]13CCCC[C@@]3(O)[C@@H](C2)N(CC1)CC1CC1,5361090,313.4,3,2,3.2,0,43.7,2,1,,40426983,,,
Oc1ccc2c(c1)[C@]13CCCC[C@@]3(O)[C@@H](C2)N(CC1)CC1CCC1,5361092,327.5,3,2,3.8,0,43.7,2,1,,40462256,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OC(C)OC(C)=O)COC(N)=O)\c1occc1 CEFUROXIME-AXETIL,5361467,510.5,12,2,0.9,0,214,12,0,,40467115,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc1nnnn1C)\c1csc(n1)N CEFMENOXIME,5361486,511.6,14,3,0,0,270,8,0,,40467204,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)\c1csc(n1)N CEFTIZOXIME,5361848,383.4,10,3,0,0,201,5,0,,40507403,,,
Oc1ccc2c(c1)[C@@]13CCN(CC4CC4)[C@H](C2)[C@@H]3CCOC1,5361874,299.4,3,1,2.9,0,32.7,2,1,,40510050,,,
CC[C@H]1CC(=O)[C@@H]2Oc3c(ccc4c3[C@]32CCN(CC2CC2)[C@H](C4)[C@H]13)OC,5361887,367.5,4,0,3.9,0,38.8,4,1,,40541300,,,
CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)Cc1cccnc1,5362440,613.8,7,4,2.8,0,118,12,0,,42066845,,,
COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(C)CC1,5362449,271.4,2,0,3.4,0,12.5,1,1,,42126910,,,
CN1CC[C@@]23[C@@H]4CCC[C@H]3[C@H]1Cc1ccc(c(c21)O4)O,5362456,271.35,3,1,2.8,0,32.7,0,1,,44214615,,,
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CCc2ccccc2)CC1,5362458,347.5,2,1,5.1,0,23.5,3,1,,44309989,,,
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@@H]3C=C[C@@H]4OC(=O)c1cccnc1)OC(=O)c1cccnc1,5362460,495.5,8,0,2.7,0,90.8,6,1,,44310063,,,
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC(=O)c1ccccc1,5362482,361.5,3,1,4.2,0,40.5,3,1,,44310303,,,
CN1CC[C@]23[C@H]4CC=C(C)[C@@H]3Oc3c(ccc(c32)C[C@H]41)O,5362518,283.4,3,1,2.5,0,32.7,0,1,,44310313,,,
CN(C)C\C=C(\c1ccc(cc1)Br)/c1cccnc1,5365247,317.22,2,0,3.9,0,16.1,4,1,,44310316,,,
CCC(N(CC)C(=O)/C=C/C)C(=O)N(C)C,5368010,226.32,2,0,1.4,0,40.6,5,1,,44310324,,,
CCCN(C(CC)C(=O)N(C)C)C(=O)/C=C/C,5369258,240.34,2,0,1.9,0,40.6,6,1,,44310435,,,
Oc1ccc(cc1)\C=C(/[N+]#[C-])\C(=C\c1ccc(cc1)O)\[N+]#[C-] XANTOCILLIN,5378293,288.3,4,2,3.1,0,49.2,3,0,,44310487,,,
CNC\C=C(\c1ccc(cc1)Br)/c1cccnc1,5378630,303.2,2,1,3.4,0,24.9,4,1,,44310501,,,
C[C@H]1[C@H](NC(=O)\C(=N/OC(C)(C)C(O)=O)\c2csc(n2)N)C(=O)N1S(O)(=O)=O AZTREONAM,5459211,435.4,12,4,0.3,0,238,7,0,,44310529,,,
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@@H]3C=C[C@@H]4OC(C)=O)OC(C)=O,5462328,369.4,6,0,1.5,0,65.1,4,1,,44310540,,,
O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(c5c4[C@@]2(CCN3)[C@H]1O5)O,5462508,271.31,4,3,0.3,0,61.7,0,1,,44310637,,,
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)NCC1,5463854,243.34,2,2,2.6,0,32.3,0,1,,44310651,,,
CN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@]3(O)CC[C@@H]4O)O,5463858,303.35,5,3,-1.1,0,73.2,0,1,,44310710,,,
COCCCC\C(=N/OCCN)\c1ccc(cc1)Cl,5464200,284.78,4,1,2.4,0,56.8,9,1,,44310729,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc1snnc1)\c1csc(n1)N CEFUZONAM,5464255,513.6,14,3,-0.2,0,280,8,0,,44310754,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cn1nnc(n1)C)\c1csc(n1)N CEFTERAM,5464257,479.5,13,3,-0.9,0,244,7,0,,44310763,,,
CN1CC[C@]23[C@H]4CC[C@](C)(O)[C@@H]3Oc3c(ccc(c32)C[C@H]41)O,5464303,301.4,4,2,2,0,52.9,0,1,,44310764,,,
COc1ccc2c3c1O[C@H]1[C@H](CC[C@H]4[C@@H](C2)N(C)CC[C@@]413)OC(=O)c1cccnc1,5464304,406.5,6,0,3.3,0,60.9,4,1,,44310773,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)\c1occc1 CEFURACETIME,5464313,423.4,10,2,0.4,0,173,8,0,,44310793,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1ccn2c1C=CC=N2)\c1nsc(n1)N CEFOZOPRAN,5464317,515.5,12,2,0.7,0,238,6,0,,44310837,,,
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1cccc2c1CCCC2)/c1csc(n1)N CEFQUINOME,5464355,528.6,10,2,1.5,0,208,6,0,,44310851,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)\c1csc(n1)N CEFOTAXIME,5479527,455.5,12,3,-1.4,0,227,8,0,,44310909,,,
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c1occc1 CEFUROXIME,5479529,424.4,10,3,-0.2,0,199,8,0,,44310946,,,
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC1=NC(=O)C(=O)NN1C)/c1csc(n1)N CEFTRIAXONE,5479530,554.6,13,4,-1.3,0,288,8,0,,44311016,,,
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[N+]1(C)CCCC1)/c1csc(n1)N CEFEPIME,5479537,480.6,10,2,-0.1,0,204,6,0,,44328017,,,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O ROXITHROMYCIN,5480431,837,17,5,3.1,0,217,13,0,,44328034,,,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OC)\[C@H](C)[C@@H](O)[C@]1(C)O LEXITHROMYCIN,5482599,763,15,5,3.3,0,198,8,0,,44383796,,,
CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1ccccc1)\c1csc(n1)N)C(O)=O CEFTAZIDIME,5484131,546.6,12,3,0.4,0,245,8,0,,44433393,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC(=O)c1occc1)\c1csc(n1)N CEFTIOFUR,5484735,523.6,13,3,0.2,0,256,9,0,,44445687,,,
[O-][N+](=O)c1c(c(cc2c1NC(=O)C(=O)N2)Cl)Cl,5486198,276.03,4,2,1.5,0,104,0,1,,44445809,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C)\c1csc(n1)N CEFETAMET,5486821,397.4,10,3,-0.7,0,201,5,0,,44558892,,,
CC(C)C[C@H](CN)CC(O)=O,5486971,159.23,3,2,-1.6,0,63.3,5,1,,44568616,,,
C[C@H]1CC(=C)C[C@]23CCN(CC4CCC4)[C@H](Cc4ccc(cc24)O)[C@H]13,5488631,337.5,2,1,5,0,23.5,2,1,,45039935,,,
CC(Oc1cccc2ccccc12)/C(/N)=N/O,5489477,230.26,3,2,2.3,0,67.8,3,1,,45115740,,,
Oc1cccc2c1[C@@]13CCN(CC4CC4)[C@H](C2)[C@@H]3CCC(=O)C1,5490677,311.4,3,1,2.7,0,40.5,2,1,,45266806,,,
CO\N=C(/C#N)\[C@H]1CN2CCC1CC2,5491428,193.25,4,0,1,0,48.6,2,1,,45356253,,,
COCCN1CC[C@@]23[C@H]4Oc5c(ccc(c52)C[C@@H]1[C@]3(O)CCC4=O)O,5491906,345.4,6,2,1,0,79.2,3,1,,45356255,,,
CCCCC/C(=N/OCCN)/c1ccc(c(c1)N)C,5492298,263.38,4,2,2.8,0,73.6,8,1,,46931072,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)\c1csc(n1)NC(=O)[C@H](C)N CEFTIZOXIME_ALAPIVOXIL,5493446,568.6,13,3,1.1,0,245,12,0,,50988829,,,
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,5702036,434.5,7,2,2.8,0,101,4,1,,51371469,,,
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,5702055,494.6,8,2,3.9,0,101,5,1,,51380894,,,
CC(=O)N1CCN(CC1)c1ccc(cc1)OCC1CO[C@@](Cn2ccnc2)(O1)c1ccc(cc1Cl)Cl,5702077,531.4,6,0,4.3,0,69.1,7,0,,51538331,,,
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,5702172,436.5,7,2,1.4,0,93.1,2,1,,52539208,,,
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,5702178,410.5,7,3,1.9,0,94.8,2,1,,53298655,,,
CO\N=C(/C(=O)N[C@H]1[C@@H]2N(C1=O)C(=C(COC(C)=O)CS2=O)C(O)=O)\c1csc(n1)N CEFTIOXIDE,5748700,471.5,13,3,-1.7,0,238,8,0,,53466230,,,
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]1ccc(n1CCO)N)/c1csc(n1)N CEFOSELIS,5748845,522.6,12,4,-0.9,0,259,8,0,,53769590,,,
Cc1cccc(n1)\C=N\N1CCN(CC1)C(c1ccccc1)c1ccccc1,5826113,370.5,4,0,4.8,0,31.7,5,1,,53949923,,,
CC/C(=C/C)/C(=O)NC(N)=O,5895404,156.18,2,2,0.9,0,72.2,2,1,,54024991,,,
COc1cc(cc(c1OC)OC)/C=C/C(N)=O,6154037,237.25,4,1,0.8,0,70.8,5,1,,54153082,,,
Nc1scc(n1)/C(=N/OCC(O)=O)/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C=C CEFIXIME,6321411,453.5,12,4,-0.7,0,238,8,0,,54180250,,,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc1sc(c(n1)C)CC(O)=O)\c1csc(n1)N CEFODIZIME,6321412,584.7,15,4,0.2,0,305,10,0,,54190830,,,
COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c1csc(n1)N)C2=O)C(O)=O CEFPODOXIME,6321413,427.5,11,3,-1.4,0,210,7,0,,54283995,,,
CN1[C@@H]2CC[C@@H]1CC(C2)OC(=O)C(O)c1ccccc1,6321423,275.34,4,1,1.9,0,49.8,4,1,,54329016,,,
O=C1NCCN1C1CCN(CC[C@H]2COc3ccccc3O2)CC1,6328465,331.4,4,1,1.8,0,54,4,1,,54367653,,,
COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/O)\c1csc(n1)N)C2=O)C(O)=O CEFDALOXIME,6399259,413.4,11,4,-1.2,0,221,6,0,,54444335,,,
N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc1c[nH]nn1)c1ccc(cc1)O CEFATRIZINE,6410758,462.5,10,5,-2.3,0,225,7,0,,54488315,,,
CC\C=C(\C)/C1(CC)C(=O)NC(=O)NC1=O,6433158,224.26,3,2,1.7,0,75.3,3,1,,54491112,,,
COc1cc(cc(c1OC)OC)C(=O)/C=C/N1CC=CC1,6433520,289.33,5,0,1.8,0,48,6,1,,54546991,,,
O=C1CCC(C2CCN(CC2)C/C=C/c2ccccc2)(C(=O)N1)c1ccccc1,6433620,388.5,3,1,3.8,0,49.4,5,1,,54571249,,,
CO\N=C\C1=CCCN(C)C1,6435812,154.21,3,0,0.7,0,24.8,2,1,,54676038,,,
CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)\c1csc(n1)N CEFCAPENE,6436055,453.5,10,4,-0.5,0,232,8,0,,54676228,,,
C[N+](C)([O-])CC\C=C1\c2ccccc2C=Cc2c(cccc\12)Cl,6436093,325.8,1,0,4.7,0,18.1,3,1,,54676315,,,
CN1C(=O)CS\C\1=C/C(=O)Nc1c(cccc1Cl)C,6436118,296.77,3,1,2.2,0,74.7,2,1,,54677470,,,
Clc1ccc(nn1)N1CCN(CC1)C/C=C/c1ccccc1,6436126,314.8,4,0,3.2,0,32.3,4,1,,54677971,,,
C\C=C/C1O[C@]23CC[C@](O1)(C(=O)COC(=O)c1ccncc1)[C@@]3(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,6436148,535.6,8,1,2.8,0,112,6,1,,54677972,,,
CC[N+](C)(C\C=C\C1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OCF)\c1nsc(n1)N)C2=O)C([O-])=O)CC(N)=O CEFLUPRENAM,6436167,556.6,13,3,0.8,0,260,11,0,,54685524,,,
OCCN1CCN(CC\C=C2\c3ccccc3COc3ccc(cc\23)Cl)CC1,6436541,398.9,4,1,4,0,35.9,5,1,,54688261,,,
NC/C(/CCc1ccc(cc1)F)=C/F,6437850,197.22,3,1,2.3,0,26,4,1,,55279383,,,
Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)CS\C=C/C#N)C2=O)C(O)=O CEFIVITRIL,6443795,453.5,11,2,-0.5,0,230,8,0,,56840928,,,
CN(CCOC(c1ccccc1)c1ccccc1)C/C=C/c1ccccc1,6443800,357.5,2,0,5.4,0,12.5,9,1,,57217772,,,
